node,intermediate_visits,in_degree,out_degree
|1,0,0,44
1|1,16,49,31
2|1,6,33,58
1*2|1,16,55,38
3|1,0,30,61
1*3|1,13,54,39
2*3|1,3,36,71
1*2*3|1,15,49,42
4|1,7,54,30
1*4|1,14,77,36
2*4|1,1,62,36
1*2*4|1,96,72,73
3*4|1,0,63,35
1*3*4|1,13,71,38
2*3*4|1,6,59,38
1*2*3*4|1,11,54,34
5|1,0,37,57
1*5|1,6,58,36
2*5|1,20,42,73
1*2*5|1,7,52,42
3*5|1,17,38,71
1*3*5|1,4,51,39
2*3*5|1,13,37,71
1*2*3*5|1,2,39,36
4*5|1,7,64,34
1*4*5|1,43,73,72
2*4*5|1,6,63,39
1*2*4*5|1,36,55,56
3*4*5|1,7,62,37
1*3*4*5|1,0,55,34
2*3*4*5|1,4,48,34
1*2*3*4*5|1,6,37,28
|2,0,0,44
1|2,19,49,31
2|2,7,33,59
1*2|2,8,55,38
3|2,0,30,61
1*3|2,13,54,38
2*3|2,14,36,72
1*2*3|2,7,49,42
4|2,0,54,30
1*4|2,124,77,72
2*4|2,37,82,36
1*2*4|2,69,58,73
3*4|2,3,63,36
1*3*4|2,11,71,38
2*3*4|2,5,59,39
1*2*3*4|2,9,54,34
5|2,11,37,57
1*5|2,106,58,70
2*5|2,16,42,73
3*5|2,0,38,35
1*3*5|2,25,51,40
2*3*5|2,5,37,43
4*5|2,22,69,34
1*4*5|2,68,73,71
3*4*5|2,38,62,37
1*3*4*5|2,2,55,33
|3,0,0,44
1|3,16,49,30
2|3,58,42,60
1*2|3,159,58,75
3|3,0,30,61
1*3|3,1,54,38
2*3|3,6,36,73
1*2*3|3,4,50,42
4|3,0,54,30
1*4|3,71,79,71
2*4|3,203,69,74
1*2*4|3,87,73,73
3*4|3,11,63,36
1*3*4|3,13,71,38
2*3*4|3,12,60,39
1*2*3*4|3,10,54,34
5|3,3,37,57
1*5|3,52,58,71
2*5|3,4,18,73
1*2*5|3,25,23,73
3*5|3,25,38,70
1*3*5|3,89,51,72
2*3*5|3,19,37,73
1*2*3*5|3,39,37,59
4*5|3,97,64,70
1*4*5|3,45,72,71
2*4*5|3,31,25,73
3*4*5|3,647,73,71
