s,f,a,add,del,temp,a_str,start,final
1,89,716,2,0,1,(+4  5)(*3),|1,4*5|3
1,90,717,3,0,1,(+1  4  5)(*3),|1,1*4*5|3
1,93,725,3,0,1,(+3  4  5)(*3),|1,3*4*5|3
2,4,125,1,0,0,(+2),1|1,1*2|1
2,6,131,1,0,0,(+3),1|1,1*3|1
2,8,134,2,0,0,(+2  3),1|1,1*2*3|1
2,10,149,1,0,0,(+4),1|1,1*4|1
2,12,152,2,0,0,(+2  4),1|1,1*2*4|1
2,14,158,2,0,0,(+3  4),1|1,1*3*4|1
2,16,161,3,0,0,(+2  3  4),1|1,1*2*3*4|1
2,18,203,1,0,0,(+5),1|1,1*5|1
2,20,206,2,0,0,(+2  5),1|1,1*2*5|1
2,22,212,2,0,0,(+3  5),1|1,1*3*5|1
2,24,215,3,0,0,(+2  3  5),1|1,1*2*3*5|1
2,26,230,2,0,0,(+4  5),1|1,1*4*5|1
2,28,233,3,0,0,(+2  4  5),1|1,1*2*4*5|1
2,30,239,3,0,0,(+3  4  5),1|1,1*3*4*5|1
2,32,242,4,0,0,(+2  3  4  5),1|1,1*2*3*4*5|1
2,34,365,0,0,1,(*2),1|1,1|2
2,36,368,1,0,1,(+2)(*2),1|1,1*2|2
2,38,374,1,0,1,(+3)(*2),1|1,1*3|2
2,40,377,2,0,1,(+2  3)(*2),1|1,1*2*3|2
2,42,392,1,0,1,(+4)(*2),1|1,1*4|2
2,43,395,2,0,1,(+2  4)(*2),1|1,2*4|2
2,44,394,2,1,1,(+2  4)(-1)(*2),1|1,1*2*4|2
2,46,401,2,0,1,(+3  4)(*2),1|1,1*3*4|2
2,48,404,3,0,1,(+2  3  4)(*2),1|1,1*2*3*4|2
2,50,446,1,0,1,(+5)(*2),1|1,1*5|2
2,54,455,2,0,1,(+3  5)(*2),1|1,1*3*5|2
2,58,473,2,0,1,(+4  5)(*2),1|1,1*4*5|2
2,62,482,3,0,1,(+3  4  5)(*2),1|1,1*3*4*5|2
2,66,608,0,0,1,(*3),1|1,1|3
2,68,611,1,0,1,(+2)(*3),1|1,1*2|3
2,70,617,1,0,1,(+3)(*3),1|1,1*3|3
2,72,620,2,0,1,(+2  3)(*3),1|1,1*2*3|3
2,74,635,1,0,1,(+4)(*3),1|1,1*4|3
2,76,638,2,0,1,(+2  4)(*3),1|1,1*2*4|3
2,78,644,2,0,1,(+3  4)(*3),1|1,1*3*4|3
2,80,647,3,0,1,(+2  3  4)(*3),1|1,1*2*3*4|3
2,82,689,1,0,1,(+5)(*3),1|1,1*5|3
2,86,698,2,0,1,(+3  5)(*3),1|1,1*3*5|3
2,88,701,3,0,1,(+2  3  5)(*3),1|1,1*2*3*5|3
2,90,716,2,0,1,(+4  5)(*3),1|1,1*4*5|3
2,93,725,3,0,1,(+3  4  5)(*3),1|1,3*4*5|3
3,2,120,1,1,0,(+1)(-2),2|1,1|1
3,4,123,1,0,0,(+1),2|1,1*2|1
3,5,128,1,1,0,(+3)(-2),2|1,3|1
3,6,129,2,1,0,(+1  3)(-2),2|1,1*3|1
3,7,131,1,0,0,(+3),2|1,2*3|1
3,8,132,2,0,0,(+1  3),2|1,1*2*3|1
3,9,146,1,1,0,(+4)(-2),2|1,4|1
3,10,147,2,1,0,(+1  4)(-2),2|1,1*4|1
3,11,149,1,0,0,(+4),2|1,2*4|1
3,12,150,2,0,0,(+1  4),2|1,1*2*4|1
3,13,155,2,1,0,(+3  4)(-2),2|1,3*4|1
3,14,156,3,1,0,(+1  3  4)(-2),2|1,1*3*4|1
3,15,158,2,0,0,(+3  4),2|1,2*3*4|1
3,16,159,3,0,0,(+1  3  4),2|1,1*2*3*4|1
3,17,200,1,1,0,(+5)(-2),2|1,5|1
3,18,201,2,1,0,(+1  5)(-2),2|1,1*5|1
3,19,203,1,0,0,(+5),2|1,2*5|1
3,20,204,2,0,0,(+1  5),2|1,1*2*5|1
3,21,209,2,1,0,(+3  5)(-2),2|1,3*5|1
3,22,210,3,1,0,(+1  3  5)(-2),2|1,1*3*5|1
3,23,212,2,0,0,(+3  5),2|1,2*3*5|1
3,24,213,3,0,0,(+1  3  5),2|1,1*2*3*5|1
3,25,227,2,1,0,(+4  5)(-2),2|1,4*5|1
3,26,228,3,1,0,(+1  4  5)(-2),2|1,1*4*5|1
3,27,230,2,0,0,(+4  5),2|1,2*4*5|1
3,28,231,3,0,0,(+1  4  5),2|1,1*2*4*5|1
3,29,236,3,1,0,(+3  4  5)(-2),2|1,3*4*5|1
3,30,237,4,1,0,(+1  3  4  5)(-2),2|1,1*3*4*5|1
3,31,239,3,0,0,(+3  4  5),2|1,2*3*4*5|1
3,32,240,4,0,0,(+1  3  4  5),2|1,1*2*3*4*5|1
3,34,363,1,1,1,(+1)(-2)(*2),2|1,1|2
3,35,365,0,0,1,(*2),2|1,2|2
3,36,366,1,0,1,(+1)(*2),2|1,1*2|2
3,37,371,1,1,1,(+3)(-2)(*2),2|1,3|2
3,38,372,2,1,1,(+1  3)(-2)(*2),2|1,1*3|2
3,39,374,1,0,1,(+3)(*2),2|1,2*3|2
3,40,375,2,0,1,(+1  3)(*2),2|1,1*2*3|2
3,41,389,1,1,1,(+4)(-2)(*2),2|1,4|2
3,42,390,2,1,1,(+1  4)(-2)(*2),2|1,1*4|2
3,43,392,1,0,1,(+4)(*2),2|1,2*4|2
3,44,393,2,0,1,(+1  4)(*2),2|1,1*2*4|2
3,45,398,2,1,1,(+3  4)(-2)(*2),2|1,3*4|2
3,46,399,3,1,1,(+1  3  4)(-2)(*2),2|1,1*3*4|2
3,47,401,2,0,1,(+3  4)(*2),2|1,2*3*4|2
3,48,402,3,0,1,(+1  3  4)(*2),2|1,1*2*3*4|2
3,49,443,1,1,1,(+5)(-2)(*2),2|1,5|2
3,50,447,2,0,1,(+1  5)(*2),2|1,1*5|2
3,51,446,1,0,1,(+5)(*2),2|1,2*5|2
3,53,452,2,1,1,(+3  5)(-2)(*2),2|1,3*5|2
3,54,456,3,0,1,(+1  3  5)(*2),2|1,1*3*5|2
3,55,455,2,0,1,(+3  5)(*2),2|1,2*3*5|2
3,57,473,2,0,1,(+4  5)(*2),2|1,4*5|2
3,58,474,3,0,1,(+1  4  5)(*2),2|1,1*4*5|2
3,61,482,3,0,1,(+3  4  5)(*2),2|1,3*4*5|2
3,62,483,4,0,1,(+1  3  4  5)(*2),2|1,1*3*4*5|2
3,66,606,1,1,1,(+1)(-2)(*3),2|1,1|3
3,67,608,0,0,1,(*3),2|1,2|3
3,68,609,1,0,1,(+1)(*3),2|1,1*2|3
3,69,614,1,1,1,(+3)(-2)(*3),2|1,3|3
3,70,615,2,1,1,(+1  3)(-2)(*3),2|1,1*3|3
3,71,617,1,0,1,(+3)(*3),2|1,2*3|3
3,72,618,2,0,1,(+1  3)(*3),2|1,1*2*3|3
3,73,632,1,1,1,(+4)(-2)(*3),2|1,4|3
3,74,633,2,1,1,(+1  4)(-2)(*3),2|1,1*4|3
3,75,635,1,0,1,(+4)(*3),2|1,2*4|3
3,76,636,2,0,1,(+1  4)(*3),2|1,1*2*4|3
3,77,641,2,1,1,(+3  4)(-2)(*3),2|1,3*4|3
3,78,642,3,1,1,(+1  3  4)(-2)(*3),2|1,1*3*4|3
3,79,644,2,0,1,(+3  4)(*3),2|1,2*3*4|3
3,80,645,3,0,1,(+1  3  4)(*3),2|1,1*2*3*4|3
3,81,686,1,1,1,(+5)(-2)(*3),2|1,5|3
3,82,687,2,1,1,(+1  5)(-2)(*3),2|1,1*5|3
3,83,689,1,0,1,(+5)(*3),2|1,2*5|3
3,85,695,2,1,1,(+3  5)(-2)(*3),2|1,3*5|3
3,86,696,3,1,1,(+1  3  5)(-2)(*3),2|1,1*3*5|3
3,87,698,2,0,1,(+3  5)(*3),2|1,2*3*5|3
3,88,699,3,0,1,(+1  3  5)(*3),2|1,1*2*3*5|3
3,89,713,2,1,1,(+4  5)(-2)(*3),2|1,4*5|3
3,90,714,3,1,1,(+1  4  5)(-2)(*3),2|1,1*4*5|3
3,93,725,3,0,1,(+3  4  5)(*3),2|1,3*4*5|3
4,2,119,0,1,0,(-2),1*2|1,1|1
4,6,128,1,1,0,(+3)(-2),1*2|1,1*3|1
4,8,131,1,0,0,(+3),1*2|1,1*2*3|1
4,10,146,1,1,0,(+4)(-2),1*2|1,1*4|1
4,12,149,1,0,0,(+4),1*2|1,1*2*4|1
4,14,155,2,1,0,(+3  4)(-2),1*2|1,1*3*4|1
4,16,158,2,0,0,(+3  4),1*2|1,1*2*3*4|1
4,18,200,1,1,0,(+5)(-2),1*2|1,1*5|1
4,20,203,1,0,0,(+5),1*2|1,1*2*5|1
4,22,209,2,1,0,(+3  5)(-2),1*2|1,1*3*5|1
4,24,212,2,0,0,(+3  5),1*2|1,1*2*3*5|1
4,26,227,2,1,0,(+4  5)(-2),1*2|1,1*4*5|1
4,28,230,2,0,0,(+4  5),1*2|1,1*2*4*5|1
4,30,236,3,1,0,(+3  4  5)(-2),1*2|1,1*3*4*5|1
4,32,239,3,0,0,(+3  4  5),1*2|1,1*2*3*4*5|1
4,34,362,0,1,1,(-2)(*2),1*2|1,1|2
4,36,365,0,0,1,(*2),1*2|1,1*2|2
4,38,371,1,1,1,(+3)(-2)(*2),1*2|1,1*3|2
4,40,374,1,0,1,(+3)(*2),1*2|1,1*2*3|2
4,42,389,1,1,1,(+4)(-2)(*2),1*2|1,1*4|2
4,43,395,2,0,1,(+2  4)(*2),1*2|1,2*4|2
4,44,392,1,0,1,(+4)(*2),1*2|1,1*2*4|2
4,46,398,2,1,1,(+3  4)(-2)(*2),1*2|1,1*3*4|2
4,48,401,2,0,1,(+3  4)(*2),1*2|1,1*2*3*4|2
4,50,446,1,0,1,(+5)(*2),1*2|1,1*5|2
4,54,455,2,0,1,(+3  5)(*2),1*2|1,1*3*5|2
4,57,477,4,0,1,(+1  2  4  5)(*2),1*2|1,4*5|2
4,58,473,2,0,1,(+4  5)(*2),1*2|1,1*4*5|2
4,62,482,3,0,1,(+3  4  5)(*2),1*2|1,1*3*4*5|2
4,66,605,0,1,1,(-2)(*3),1*2|1,1|3
4,68,608,0,0,1,(*3),1*2|1,1*2|3
4,70,614,1,1,1,(+3)(-2)(*3),1*2|1,1*3|3
4,72,617,1,0,1,(+3)(*3),1*2|1,1*2*3|3
4,74,632,1,1,1,(+4)(-2)(*3),1*2|1,1*4|3
4,76,635,1,0,1,(+4)(*3),1*2|1,1*2*4|3
4,78,641,2,1,1,(+3  4)(-2)(*3),1*2|1,1*3*4|3
4,80,644,2,0,1,(+3  4)(*3),1*2|1,1*2*3*4|3
4,82,686,1,1,1,(+5)(-2)(*3),1*2|1,1*5|3
4,84,689,1,0,1,(+5)(*3),1*2|1,1*2*5|3
4,86,695,2,1,1,(+3  5)(-2)(*3),1*2|1,1*3*5|3
4,88,698,2,0,1,(+3  5)(*3),1*2|1,1*2*3*5|3
4,90,713,2,1,1,(+4  5)(-2)(*3),1*2|1,1*4*5|3
4,93,725,3,0,1,(+3  4  5)(*3),1*2|1,3*4*5|3
5,2,114,1,1,0,(+1)(-3),3|1,1|1
5,3,116,1,1,0,(+2)(-3),3|1,2|1
5,4,117,2,1,0,(+1  2)(-3),3|1,1*2|1
5,6,123,1,0,0,(+1),3|1,1*3|1
5,7,125,1,0,0,(+2),3|1,2*3|1
5,8,126,2,0,0,(+1  2),3|1,1*2*3|1
5,9,140,1,1,0,(+4)(-3),3|1,4|1
5,10,141,2,1,0,(+1  4)(-3),3|1,1*4|1
5,11,143,2,1,0,(+2  4)(-3),3|1,2*4|1
5,12,144,3,1,0,(+1  2  4)(-3),3|1,1*2*4|1
5,13,149,1,0,0,(+4),3|1,3*4|1
5,14,150,2,0,0,(+1  4),3|1,1*3*4|1
5,15,152,2,0,0,(+2  4),3|1,2*3*4|1
5,16,153,3,0,0,(+1  2  4),3|1,1*2*3*4|1
5,17,194,1,1,0,(+5)(-3),3|1,5|1
5,18,195,2,1,0,(+1  5)(-3),3|1,1*5|1
5,19,197,2,1,0,(+2  5)(-3),3|1,2*5|1
5,20,198,3,1,0,(+1  2  5)(-3),3|1,1*2*5|1
5,21,203,1,0,0,(+5),3|1,3*5|1
5,22,204,2,0,0,(+1  5),3|1,1*3*5|1
5,23,206,2,0,0,(+2  5),3|1,2*3*5|1
5,24,207,3,0,0,(+1  2  5),3|1,1*2*3*5|1
5,25,221,2,1,0,(+4  5)(-3),3|1,4*5|1
5,26,222,3,1,0,(+1  4  5)(-3),3|1,1*4*5|1
5,27,224,3,1,0,(+2  4  5)(-3),3|1,2*4*5|1
5,28,225,4,1,0,(+1  2  4  5)(-3),3|1,1*2*4*5|1
5,29,230,2,0,0,(+4  5),3|1,3*4*5|1
5,30,231,3,0,0,(+1  4  5),3|1,1*3*4*5|1
5,31,233,3,0,0,(+2  4  5),3|1,2*3*4*5|1
5,32,234,4,0,0,(+1  2  4  5),3|1,1*2*3*4*5|1
5,34,357,1,1,1,(+1)(-3)(*2),3|1,1|2
5,35,359,1,1,1,(+2)(-3)(*2),3|1,2|2
5,36,360,2,1,1,(+1  2)(-3)(*2),3|1,1*2|2
5,37,365,0,0,1,(*2),3|1,3|2
5,38,366,1,0,1,(+1)(*2),3|1,1*3|2
5,39,368,1,0,1,(+2)(*2),3|1,2*3|2
5,40,369,2,0,1,(+1  2)(*2),3|1,1*2*3|2
5,41,383,1,1,1,(+4)(-3)(*2),3|1,4|2
5,42,384,2,1,1,(+1  4)(-3)(*2),3|1,1*4|2
5,43,386,2,1,1,(+2  4)(-3)(*2),3|1,2*4|2
5,45,392,1,0,1,(+4)(*2),3|1,3*4|2
5,46,393,2,0,1,(+1  4)(*2),3|1,1*3*4|2
5,47,395,2,0,1,(+2  4)(*2),3|1,2*3*4|2
5,48,396,3,0,1,(+1  2  4)(*2),3|1,1*2*3*4|2
5,49,437,1,1,1,(+5)(-3)(*2),3|1,5|2
5,50,438,2,1,1,(+1  5)(-3)(*2),3|1,1*5|2
5,51,440,2,1,1,(+2  5)(-3)(*2),3|1,2*5|2
5,53,446,1,0,1,(+5)(*2),3|1,3*5|2
5,54,447,2,0,1,(+1  5)(*2),3|1,1*3*5|2
5,55,449,2,0,1,(+2  5)(*2),3|1,2*3*5|2
5,57,464,2,1,1,(+4  5)(-3)(*2),3|1,4*5|2
5,58,465,3,1,1,(+1  4  5)(-3)(*2),3|1,1*4*5|2
5,61,473,2,0,1,(+4  5)(*2),3|1,3*4*5|2
5,62,474,3,0,1,(+1  4  5)(*2),3|1,1*3*4*5|2
5,66,600,1,1,1,(+1)(-3)(*3),3|1,1|3
5,67,602,1,1,1,(+2)(-3)(*3),3|1,2|3
5,68,603,2,1,1,(+1  2)(-3)(*3),3|1,1*2|3
5,69,608,0,0,1,(*3),3|1,3|3
5,70,609,1,0,1,(+1)(*3),3|1,1*3|3
5,71,611,1,0,1,(+2)(*3),3|1,2*3|3
5,72,612,2,0,1,(+1  2)(*3),3|1,1*2*3|3
5,73,626,1,1,1,(+4)(-3)(*3),3|1,4|3
5,74,627,2,1,1,(+1  4)(-3)(*3),3|1,1*4|3
5,75,629,2,1,1,(+2  4)(-3)(*3),3|1,2*4|3
5,76,630,3,1,1,(+1  2  4)(-3)(*3),3|1,1*2*4|3
5,77,635,1,0,1,(+4)(*3),3|1,3*4|3
5,78,636,2,0,1,(+1  4)(*3),3|1,1*3*4|3
5,79,638,2,0,1,(+2  4)(*3),3|1,2*3*4|3
5,80,639,3,0,1,(+1  2  4)(*3),3|1,1*2*3*4|3
5,81,680,1,1,1,(+5)(-3)(*3),3|1,5|3
5,82,681,2,1,1,(+1  5)(-3)(*3),3|1,1*5|3
5,85,689,1,0,1,(+5)(*3),3|1,3*5|3
5,86,690,2,0,1,(+1  5)(*3),3|1,1*3*5|3
5,87,692,2,0,1,(+2  5)(*3),3|1,2*3*5|3
5,88,693,3,0,1,(+1  2  5)(*3),3|1,1*2*3*5|3
5,89,707,2,1,1,(+4  5)(-3)(*3),3|1,4*5|3
5,90,708,3,1,1,(+1  4  5)(-3)(*3),3|1,1*4*5|3
5,93,716,2,0,1,(+4  5)(*3),3|1,3*4*5|3
6,2,113,0,1,0,(-3),1*3|1,1|1
6,4,116,1,1,0,(+2)(-3),1*3|1,1*2|1
6,8,125,1,0,0,(+2),1*3|1,1*2*3|1
6,10,140,1,1,0,(+4)(-3),1*3|1,1*4|1
6,12,143,2,1,0,(+2  4)(-3),1*3|1,1*2*4|1
6,14,149,1,0,0,(+4),1*3|1,1*3*4|1
6,16,152,2,0,0,(+2  4),1*3|1,1*2*3*4|1
6,18,194,1,1,0,(+5)(-3),1*3|1,1*5|1
6,20,197,2,1,0,(+2  5)(-3),1*3|1,1*2*5|1
6,22,203,1,0,0,(+5),1*3|1,1*3*5|1
6,24,206,2,0,0,(+2  5),1*3|1,1*2*3*5|1
6,26,221,2,1,0,(+4  5)(-3),1*3|1,1*4*5|1
6,28,224,3,1,0,(+2  4  5)(-3),1*3|1,1*2*4*5|1
6,30,230,2,0,0,(+4  5),1*3|1,1*3*4*5|1
6,32,233,3,0,0,(+2  4  5),1*3|1,1*2*3*4*5|1
6,34,356,0,1,1,(-3)(*2),1*3|1,1|2
6,36,359,1,1,1,(+2)(-3)(*2),1*3|1,1*2|2
6,38,365,0,0,1,(*2),1*3|1,1*3|2
6,40,368,1,0,1,(+2)(*2),1*3|1,1*2*3|2
6,42,383,1,1,1,(+4)(-3)(*2),1*3|1,1*4|2
6,43,385,2,2,1,(+2  4)(-1  3)(*2),1*3|1,2*4|2
6,44,386,2,1,1,(+2  4)(-3)(*2),1*3|1,1*2*4|2
6,46,392,1,0,1,(+4)(*2),1*3|1,1*3*4|2
6,48,395,2,0,1,(+2  4)(*2),1*3|1,1*2*3*4|2
6,50,437,1,1,1,(+5)(-3)(*2),1*3|1,1*5|2
6,54,446,1,0,1,(+5)(*2),1*3|1,1*3*5|2
6,58,464,2,1,1,(+4  5)(-3)(*2),1*3|1,1*4*5|2
6,62,473,2,0,1,(+4  5)(*2),1*3|1,1*3*4*5|2
6,66,599,0,1,1,(-3)(*3),1*3|1,1|3
6,68,602,1,1,1,(+2)(-3)(*3),1*3|1,1*2|3
6,70,608,0,0,1,(*3),1*3|1,1*3|3
6,72,611,1,0,1,(+2)(*3),1*3|1,1*2*3|3
6,74,626,1,1,1,(+4)(-3)(*3),1*3|1,1*4|3
6,76,629,2,1,1,(+2  4)(-3)(*3),1*3|1,1*2*4|3
6,78,635,1,0,1,(+4)(*3),1*3|1,1*3*4|3
6,80,638,2,0,1,(+2  4)(*3),1*3|1,1*2*3*4|3
6,82,680,1,1,1,(+5)(-3)(*3),1*3|1,1*5|3
6,86,689,1,0,1,(+5)(*3),1*3|1,1*3*5|3
6,88,691,2,1,1,(+2  5)(-1)(*3),1*3|1,1*2*3*5|3
6,90,707,2,1,1,(+4  5)(-3)(*3),1*3|1,1*4*5|3
6,93,716,2,0,1,(+4  5)(*3),1*3|1,3*4*5|3
7,2,111,1,2,0,(+1)(-2  3),2*3|1,1|1
7,3,113,0,1,0,(-3),2*3|1,2|1
7,4,114,1,1,0,(+1)(-3),2*3|1,1*2|1
7,5,119,0,1,0,(-2),2*3|1,3|1
7,6,120,1,1,0,(+1)(-2),2*3|1,1*3|1
7,8,123,1,0,0,(+1),2*3|1,1*2*3|1
7,9,137,1,2,0,(+4)(-2  3),2*3|1,4|1
7,10,138,2,2,0,(+1  4)(-2  3),2*3|1,1*4|1
7,11,140,1,1,0,(+4)(-3),2*3|1,2*4|1
7,12,141,2,1,0,(+1  4)(-3),2*3|1,1*2*4|1
7,13,146,1,1,0,(+4)(-2),2*3|1,3*4|1
7,14,147,2,1,0,(+1  4)(-2),2*3|1,1*3*4|1
7,15,149,1,0,0,(+4),2*3|1,2*3*4|1
7,16,150,2,0,0,(+1  4),2*3|1,1*2*3*4|1
7,17,191,1,2,0,(+5)(-2  3),2*3|1,5|1
7,18,192,2,2,0,(+1  5)(-2  3),2*3|1,1*5|1
7,19,194,1,1,0,(+5)(-3),2*3|1,2*5|1
7,20,195,2,1,0,(+1  5)(-3),2*3|1,1*2*5|1
7,21,200,1,1,0,(+5)(-2),2*3|1,3*5|1
7,22,201,2,1,0,(+1  5)(-2),2*3|1,1*3*5|1
7,23,203,1,0,0,(+5),2*3|1,2*3*5|1
7,24,204,2,0,0,(+1  5),2*3|1,1*2*3*5|1
7,25,218,2,2,0,(+4  5)(-2  3),2*3|1,4*5|1
7,26,219,3,2,0,(+1  4  5)(-2  3),2*3|1,1*4*5|1
7,27,221,2,1,0,(+4  5)(-3),2*3|1,2*4*5|1
7,28,222,3,1,0,(+1  4  5)(-3),2*3|1,1*2*4*5|1
7,29,227,2,1,0,(+4  5)(-2),2*3|1,3*4*5|1
7,30,228,3,1,0,(+1  4  5)(-2),2*3|1,1*3*4*5|1
7,31,230,2,0,0,(+4  5),2*3|1,2*3*4*5|1
7,32,231,3,0,0,(+1  4  5),2*3|1,1*2*3*4*5|1
7,34,354,1,2,1,(+1)(-2  3)(*2),2*3|1,1|2
7,35,356,0,1,1,(-3)(*2),2*3|1,2|2
7,36,357,1,1,1,(+1)(-3)(*2),2*3|1,1*2|2
7,37,362,0,1,1,(-2)(*2),2*3|1,3|2
7,38,363,1,1,1,(+1)(-2)(*2),2*3|1,1*3|2
7,39,365,0,0,1,(*2),2*3|1,2*3|2
7,40,366,1,0,1,(+1)(*2),2*3|1,1*2*3|2
7,41,380,1,2,1,(+4)(-2  3)(*2),2*3|1,4|2
7,42,381,2,2,1,(+1  4)(-2  3)(*2),2*3|1,1*4|2
7,43,383,1,1,1,(+4)(-3)(*2),2*3|1,2*4|2
7,45,389,1,1,1,(+4)(-2)(*2),2*3|1,3*4|2
7,46,390,2,1,1,(+1  4)(-2)(*2),2*3|1,1*3*4|2
7,47,392,1,0,1,(+4)(*2),2*3|1,2*3*4|2
7,48,393,2,0,1,(+1  4)(*2),2*3|1,1*2*3*4|2
7,49,434,1,2,1,(+5)(-2  3)(*2),2*3|1,5|2
7,50,438,2,1,1,(+1  5)(-3)(*2),2*3|1,1*5|2
7,51,437,1,1,1,(+5)(-3)(*2),2*3|1,2*5|2
7,53,443,1,1,1,(+5)(-2)(*2),2*3|1,3*5|2
7,54,447,2,0,1,(+1  5)(*2),2*3|1,1*3*5|2
7,55,446,1,0,1,(+5)(*2),2*3|1,2*3*5|2
7,57,464,2,1,1,(+4  5)(-3)(*2),2*3|1,4*5|2
7,58,465,3,1,1,(+1  4  5)(-3)(*2),2*3|1,1*4*5|2
7,61,473,2,0,1,(+4  5)(*2),2*3|1,3*4*5|2
7,62,474,3,0,1,(+1  4  5)(*2),2*3|1,1*3*4*5|2
7,66,597,1,2,1,(+1)(-2  3)(*3),2*3|1,1|3
7,67,599,0,1,1,(-3)(*3),2*3|1,2|3
7,68,600,1,1,1,(+1)(-3)(*3),2*3|1,1*2|3
7,69,605,0,1,1,(-2)(*3),2*3|1,3|3
7,70,606,1,1,1,(+1)(-2)(*3),2*3|1,1*3|3
