node,intermediate_visits,in_degree,out_degree
|1,0,0,79
1|1,0,56,41
2|1,2,40,80
1*2|1,1,56,43
3|1,0,40,78
1*3|1,1,56,41
2*3|1,0,40,78
1*2*3|1,1,56,43
4|1,0,67,38
1*4|1,9,83,38
2*4|1,1,67,39
1*2*4|1,77,83,82
3*4|1,0,67,37
1*3*4|1,11,83,38
2*3*4|1,1,67,39
1*2*3*4|1,12,83,39
5|1,0,42,78
1*5|1,0,58,40
2*5|1,5,42,82
1*2*5|1,4,58,42
3*5|1,13,42,78
1*3*5|1,1,58,41
2*3*5|1,13,42,80
1*2*3*5|1,2,58,42
4*5|1,0,69,38
1*4*5|1,40,85,80
2*4*5|1,5,69,39
1*2*4*5|1,37,85,82
3*4*5|1,0,69,38
1*3*4*5|1,0,85,38
2*3*4*5|1,4,69,39
1*2*3*4*5|1,7,85,39
|2,0,0,79
1|2,2,56,41
2|2,4,40,81
1*2|2,1,56,42
3|2,0,40,78
1*3|2,0,56,40
2*3|2,2,40,79
1*2*3|2,1,56,42
4|2,0,67,38
1*4|2,100,83,79
2*4|2,26,83,39
1*2*4|2,55,64,82
3*4|2,0,67,38
1*3*4|2,9,83,38
2*3*4|2,1,67,39
1*2*3*4|2,11,83,39
5|2,3,42,78
1*5|2,94,58,78
2*5|2,13,42,82
3*5|2,0,42,38
1*3*5|2,8,58,40
2*3*5|2,3,42,44
4*5|2,0,72,38
1*4*5|2,45,85,79
3*4*5|2,16,69,38
1*3*4*5|2,0,85,38
|3,0,0,79
1|3,0,56,41
2|3,26,42,82
1*2|3,155,58,82
3|3,0,40,78
1*3|3,0,56,41
2*3|3,6,40,80
1*2*3|3,1,57,43
4|3,0,67,38
1*4|3,88,83,78
2*4|3,189,69,82
1*2*4|3,56,85,82
3*4|3,0,67,38
1*3*4|3,11,83,38
2*3*4|3,6,68,39
1*2*3*4|3,10,84,39
5|3,0,42,78
1*5|3,16,58,79
2*5|3,0,18,82
1*2*5|3,15,23,82
3*5|3,10,42,78
1*3*5|3,75,58,78
2*3*5|3,13,42,82
1*2*3*5|3,44,58,82
4*5|3,60,69,79
1*4*5|3,8,85,79
2*4*5|3,26,25,82
3*4*5|3,623,85,79
