s,f,a,add,del,temp,a_str,start,final
1,2,265722,1,0,0,(+1),|1,1|1
1,3,265724,1,0,0,(+2),|1,2|1
1,4,265725,2,0,0,(+1  2),|1,1*2|1
1,5,265730,1,0,0,(+3),|1,3|1
1,6,265731,2,0,0,(+1  3),|1,1*3|1
1,9,265748,1,0,0,(+4),|1,4|1
1,10,265749,2,0,0,(+1  4),|1,1*4|1
1,13,265757,2,0,0,(+3  4),|1,3*4|1
1,14,265758,3,0,0,(+1  3  4),|1,1*3*4|1
1,17,265802,1,0,0,(+5),|1,5|1
1,18,265803,2,0,0,(+1  5),|1,1*5|1
1,19,265805,2,0,0,(+2  5),|1,2*5|1
1,20,265806,3,0,0,(+1  2  5),|1,1*2*5|1
1,25,265829,2,0,0,(+4  5),|1,4*5|1
1,26,265830,3,0,0,(+1  4  5),|1,1*4*5|1
1,29,265838,3,0,0,(+3  4  5),|1,3*4*5|1
1,30,265839,4,0,0,(+1  3  4  5),|1,1*3*4*5|1
1,33,265964,1,0,0,(+6),|1,6|1
1,34,265965,2,0,0,(+1  6),|1,1*6|1
1,35,265967,2,0,0,(+2  6),|1,2*6|1
1,36,265968,3,0,0,(+1  2  6),|1,1*2*6|1
1,37,265973,2,0,0,(+3  6),|1,3*6|1
1,38,265974,3,0,0,(+1  3  6),|1,1*3*6|1
1,41,265991,2,0,0,(+4  6),|1,4*6|1
1,42,265992,3,0,0,(+1  4  6),|1,1*4*6|1
1,45,266000,3,0,0,(+3  4  6),|1,3*4*6|1
1,46,266001,4,0,0,(+1  3  4  6),|1,1*3*4*6|1
1,54,266055,4,0,0,(+1  3  5  6),|1,1*3*5*6|1
1,57,266072,3,0,0,(+4  5  6),|1,4*5*6|1
1,61,266081,4,0,0,(+3  4  5  6),|1,3*4*5*6|1
1,65,266450,1,0,0,(+7),|1,7|1
1,66,266451,2,0,0,(+1  7),|1,1*7|1
1,67,266453,2,0,0,(+2  7),|1,2*7|1
1,68,266454,3,0,0,(+1  2  7),|1,1*2*7|1
1,69,266459,2,0,0,(+3  7),|1,3*7|1
1,70,266460,3,0,0,(+1  3  7),|1,1*3*7|1
1,73,266477,2,0,0,(+4  7),|1,4*7|1
1,74,266478,3,0,0,(+1  4  7),|1,1*4*7|1
1,81,266531,2,0,0,(+5  7),|1,5*7|1
1,82,266532,3,0,0,(+1  5  7),|1,1*5*7|1
1,89,266558,3,0,0,(+4  5  7),|1,4*5*7|1
1,90,266559,4,0,0,(+1  4  5  7),|1,1*4*5*7|1
1,97,266693,2,0,0,(+6  7),|1,6*7|1
1,98,266694,3,0,0,(+1  6  7),|1,1*6*7|1
1,99,266696,3,0,0,(+2  6  7),|1,2*6*7|1
1,100,266697,4,0,0,(+1  2  6  7),|1,1*2*6*7|1
1,101,266702,3,0,0,(+3  6  7),|1,3*6*7|1
1,102,266703,4,0,0,(+1  3  6  7),|1,1*3*6*7|1
1,105,266720,3,0,0,(+4  6  7),|1,4*6*7|1
1,106,266721,4,0,0,(+1  4  6  7),|1,1*4*6*7|1
1,129,267908,1,0,0,(+8),|1,8|1
1,131,267911,2,0,0,(+2  8),|1,2*8|1
1,133,267917,2,0,0,(+3  8),|1,3*8|1
1,137,267935,2,0,0,(+4  8),|1,4*8|1
1,141,267944,3,0,0,(+3  4  8),|1,3*4*8|1
1,145,267989,2,0,0,(+5  8),|1,5*8|1
1,147,267992,3,0,0,(+2  5  8),|1,2*5*8|1
1,153,268016,3,0,0,(+4  5  8),|1,4*5*8|1
1,157,268025,4,0,0,(+3  4  5  8),|1,3*4*5*8|1
1,161,268151,2,0,0,(+6  8),|1,6*8|1
1,163,268154,3,0,0,(+2  6  8),|1,2*6*8|1
1,165,268160,3,0,0,(+3  6  8),|1,3*6*8|1
1,169,268178,3,0,0,(+4  6  8),|1,4*6*8|1
1,173,268187,4,0,0,(+3  4  6  8),|1,3*4*6*8|1
1,181,268241,4,0,0,(+3  5  6  8),|1,3*5*6*8|1
1,185,268259,4,0,0,(+4  5  6  8),|1,4*5*6*8|1
1,189,268268,5,0,0,(+3  4  5  6  8),|1,3*4*5*6*8|1
1,257,272282,1,0,0,(+9),|1,9|1
1,258,272283,2,0,0,(+1  9),|1,1*9|1
1,259,272285,2,0,0,(+2  9),|1,2*9|1
1,260,272286,3,0,0,(+1  2  9),|1,1*2*9|1
1,261,272291,2,0,0,(+3  9),|1,3*9|1
1,262,272292,3,0,0,(+1  3  9),|1,1*3*9|1
1,265,272309,2,0,0,(+4  9),|1,4*9|1
1,266,272310,3,0,0,(+1  4  9),|1,1*4*9|1
1,269,272318,3,0,0,(+3  4  9),|1,3*4*9|1
1,273,272363,2,0,0,(+5  9),|1,5*9|1
1,274,272364,3,0,0,(+1  5  9),|1,1*5*9|1
1,275,272366,3,0,0,(+2  5  9),|1,2*5*9|1
1,277,272372,3,0,0,(+3  5  9),|1,3*5*9|1
1,281,272390,3,0,0,(+4  5  9),|1,4*5*9|1
1,282,272391,4,0,0,(+1  4  5  9),|1,1*4*5*9|1
1,289,272525,2,0,0,(+6  9),|1,6*9|1
1,321,273011,2,0,0,(+7  9),|1,7*9|1
1,322,273012,3,0,0,(+1  7  9),|1,1*7*9|1
1,323,273014,3,0,0,(+2  7  9),|1,2*7*9|1
1,324,273015,4,0,0,(+1  2  7  9),|1,1*2*7*9|1
1,325,273020,3,0,0,(+3  7  9),|1,3*7*9|1
1,326,273021,4,0,0,(+1  3  7  9),|1,1*3*7*9|1
1,329,273038,3,0,0,(+4  7  9),|1,4*7*9|1
1,330,273039,4,0,0,(+1  4  7  9),|1,1*4*7*9|1
1,337,273092,3,0,0,(+5  7  9),|1,5*7*9|1
1,338,273093,4,0,0,(+1  5  7  9),|1,1*5*7*9|1
1,345,273119,4,0,0,(+4  5  7  9),|1,4*5*7*9|1
1,346,273120,5,0,0,(+1  4  5  7  9),|1,1*4*5*7*9|1
1,385,274469,2,0,0,(+8  9),|1,8*9|1
1,417,274712,3,0,0,(+6  8  9),|1,6*8*9|1
1,513,285404,1,0,0,(+10),|1,10|1
1,514,285405,2,0,0,(+1  10),|1,1*10|1
1,515,285407,2,0,0,(+2  10),|1,2*10|1
1,516,285408,3,0,0,(+1  2  10),|1,1*2*10|1
1,521,285431,2,0,0,(+4  10),|1,4*10|1
1,522,285432,3,0,0,(+1  4  10),|1,1*4*10|1
1,529,285485,2,0,0,(+5  10),|1,5*10|1
1,531,285488,3,0,0,(+2  5  10),|1,2*5*10|1
1,537,285512,3,0,0,(+4  5  10),|1,4*5*10|1
1,545,285647,2,0,0,(+6  10),|1,6*10|1
1,547,285650,3,0,0,(+2  6  10),|1,2*6*10|1
1,553,285674,3,0,0,(+4  6  10),|1,4*6*10|1
1,569,285755,4,0,0,(+4  5  6  10),|1,4*5*6*10|1
1,573,285764,5,0,0,(+3  4  5  6  10),|1,3*4*5*6*10|1
1,577,286133,2,0,0,(+7  10),|1,7*10|1
1,579,286136,3,0,0,(+2  7  10),|1,2*7*10|1
1,593,286214,3,0,0,(+5  7  10),|1,5*7*10|1
1,601,286241,4,0,0,(+4  5  7  10),|1,4*5*7*10|1
1,611,286379,4,0,0,(+2  6  7  10),|1,2*6*7*10|1
1,641,287591,2,0,0,(+8  10),|1,8*10|1
1,643,287594,3,0,0,(+2  8  10),|1,2*8*10|1
1,649,287618,3,0,0,(+4  8  10),|1,4*8*10|1
1,657,287672,3,0,0,(+5  8  10),|1,5*8*10|1
1,659,287675,4,0,0,(+2  5  8  10),|1,2*5*8*10|1
1,665,287699,4,0,0,(+4  5  8  10),|1,4*5*8*10|1
1,669,287708,5,0,0,(+3  4  5  8  10),|1,3*4*5*8*10|1
1,673,287834,3,0,0,(+6  8  10),|1,6*8*10|1
1,675,287837,4,0,0,(+2  6  8  10),|1,2*6*8*10|1
1,681,287861,4,0,0,(+4  6  8  10),|1,4*6*8*10|1
1,685,287870,5,0,0,(+3  4  6  8  10),|1,3*4*6*8*10|1
1,697,287942,5,0,0,(+4  5  6  8  10),|1,4*5*6*8*10|1
1,701,287951,6,0,0,(+3  4  5  6  8  10),|1,3*4*5*6*8*10|1
1,769,291965,2,0,0,(+9  10),|1,9*10|1
1,771,291968,3,0,0,(+2  9  10),|1,2*9*10|1
1,777,291992,3,0,0,(+4  9  10),|1,4*9*10|1
1,781,292001,4,0,0,(+3  4  9  10),|1,3*4*9*10|1
1,785,292046,3,0,0,(+5  9  10),|1,5*9*10|1
1,787,292049,4,0,0,(+2  5  9  10),|1,2*5*9*10|1
1,793,292073,4,0,0,(+4  5  9  10),|1,4*5*9*10|1
1,801,292208,3,0,0,(+6  9  10),|1,6*9*10|1
1,833,292694,3,0,0,(+7  9  10),|1,7*9*10|1
1,835,292697,4,0,0,(+2  7  9  10),|1,2*7*9*10|1
1,849,292775,4,0,0,(+5  7  9  10),|1,5*7*9*10|1
1,857,292802,5,0,0,(+4  5  7  9  10),|1,4*5*7*9*10|1
1,897,294152,3,0,0,(+8  9  10),|1,8*9*10|1
1,899,294155,4,0,0,(+2  8  9  10),|1,2*8*9*10|1
1,929,294395,4,0,0,(+6  8  9  10),|1,6*8*9*10|1
1,1025,324770,1,0,0,(+11),|1,11|1
1,1026,324771,2,0,0,(+1  11),|1,1*11|1
1,1027,324773,2,0,0,(+2  11),|1,2*11|1
1,1028,324774,3,0,0,(+1  2  11),|1,1*2*11|1
1,1089,325499,2,0,0,(+7  11),|1,7*11|1
1,1090,325500,3,0,0,(+1  7  11),|1,1*7*11|1
1,1091,325502,3,0,0,(+2  7  11),|1,2*7*11|1
1,1153,326957,2,0,0,(+8  11),|1,8*11|1
1,1155,326960,3,0,0,(+2  8  11),|1,2*8*11|1
1,1281,331331,2,0,0,(+9  11),|1,9*11|1
1,1282,331332,3,0,0,(+1  9  11),|1,1*9*11|1
1,1283,331334,3,0,0,(+2  9  11),|1,2*9*11|1
1,1313,331574,3,0,0,(+6  9  11),|1,6*9*11|1
1,1345,332060,3,0,0,(+7  9  11),|1,7*9*11|1
1,1409,333518,3,0,0,(+8  9  11),|1,8*9*11|1
1,1411,333521,4,0,0,(+2  8  9  11),|1,2*8*9*11|1
1,1441,333761,4,0,0,(+6  8  9  11),|1,6*8*9*11|1
1,1537,344453,2,0,0,(+10  11),|1,10*11|1
1,1539,344456,3,0,0,(+2  10  11),|1,2*10*11|1
1,1665,346640,3,0,0,(+8  10  11),|1,8*10*11|1
1,1667,346643,4,0,0,(+2  8  10  11),|1,2*8*10*11|1
1,1793,351014,3,0,0,(+9  10  11),|1,9*10*11|1
1,1825,351257,4,0,0,(+6  9  10  11),|1,6*9*10*11|1
1,1857,351743,4,0,0,(+7  9  10  11),|1,7*9*10*11|1
1,1921,353201,4,0,0,(+8  9  10  11),|1,8*9*10*11|1
1,1953,353444,5,0,0,(+6  8  9  10  11),|1,6*8*9*10*11|1
1,2049,442868,1,0,0,(+12),|1,12|1
1,2050,442869,2,0,0,(+1  12),|1,1*12|1
1,2051,442871,2,0,0,(+2  12),|1,2*12|1
1,2052,442872,3,0,0,(+1  2  12),|1,1*2*12|1
1,2053,442877,2,0,0,(+3  12),|1,3*12|1
1,2054,442878,3,0,0,(+1  3  12),|1,1*3*12|1
1,2057,442895,2,0,0,(+4  12),|1,4*12|1
1,2058,442896,3,0,0,(+1  4  12),|1,1*4*12|1
1,2061,442904,3,0,0,(+3  4  12),|1,3*4*12|1
1,2062,442905,4,0,0,(+1  3  4  12),|1,1*3*4*12|1
1,2065,442949,2,0,0,(+5  12),|1,5*12|1
1,2066,442950,3,0,0,(+1  5  12),|1,1*5*12|1
1,2067,442952,3,0,0,(+2  5  12),|1,2*5*12|1
1,2068,442953,4,0,0,(+1  2  5  12),|1,1*2*5*12|1
1,2073,442976,3,0,0,(+4  5  12),|1,4*5*12|1
1,2074,442977,4,0,0,(+1  4  5  12),|1,1*4*5*12|1
1,2077,442985,4,0,0,(+3  4  5  12),|1,3*4*5*12|1
1,2078,442986,5,0,0,(+1  3  4  5  12),|1,1*3*4*5*12|1
1,2081,443111,2,0,0,(+6  12),|1,6*12|1
1,2083,443114,3,0,0,(+2  6  12),|1,2*6*12|1
1,2085,443120,3,0,0,(+3  6  12),|1,3*6*12|1
1,2089,443138,3,0,0,(+4  6  12),|1,4*6*12|1
1,2093,443147,4,0,0,(+3  4  6  12),|1,3*4*6*12|1
1,2115,443600,3,0,0,(+2  7  12),|1,2*7*12|1
1,2116,443601,4,0,0,(+1  2  7  12),|1,1*2*7*12|1
1,2305,449429,2,0,0,(+9  12),|1,9*12|1
1,2337,449672,3,0,0,(+6  9  12),|1,6*9*12|1
1,2849,469355,4,0,0,(+6  9  10  12),|1,6*9*10*12|1
1,3073,501917,2,0,0,(+11  12),|1,11*12|1
1,3329,508478,3,0,0,(+9  11  12),|1,9*11*12|1
1,3873,528404,5,0,0,(+6  9  10  11  12),|1,6*9*10*11*12|1
2,4,265724,1,0,0,(+2),1|1,1*2|1
2,6,265730,1,0,0,(+3),1|1,1*3|1
2,10,265748,1,0,0,(+4),1|1,1*4|1
2,14,265757,2,0,0,(+3  4),1|1,1*3*4|1
2,18,265802,1,0,0,(+5),1|1,1*5|1
2,20,265805,2,0,0,(+2  5),1|1,1*2*5|1
2,26,265829,2,0,0,(+4  5),1|1,1*4*5|1
2,30,265838,3,0,0,(+3  4  5),1|1,1*3*4*5|1
2,34,265964,1,0,0,(+6),1|1,1*6|1
2,36,265967,2,0,0,(+2  6),1|1,1*2*6|1
2,38,265973,2,0,0,(+3  6),1|1,1*3*6|1
2,42,265991,2,0,0,(+4  6),1|1,1*4*6|1
2,46,266000,3,0,0,(+3  4  6),1|1,1*3*4*6|1
2,54,266054,3,0,0,(+3  5  6),1|1,1*3*5*6|1
2,66,266450,1,0,0,(+7),1|1,1*7|1
2,68,266453,2,0,0,(+2  7),1|1,1*2*7|1
2,70,266459,2,0,0,(+3  7),1|1,1*3*7|1
2,74,266477,2,0,0,(+4  7),1|1,1*4*7|1
2,82,266531,2,0,0,(+5  7),1|1,1*5*7|1
2,90,266558,3,0,0,(+4  5  7),1|1,1*4*5*7|1
2,98,266693,2,0,0,(+6  7),1|1,1*6*7|1
2,100,266696,3,0,0,(+2  6  7),1|1,1*2*6*7|1
2,102,266702,3,0,0,(+3  6  7),1|1,1*3*6*7|1
2,106,266720,3,0,0,(+4  6  7),1|1,1*4*6*7|1
2,258,272282,1,0,0,(+9),1|1,1*9|1
2,260,272285,2,0,0,(+2  9),1|1,1*2*9|1
2,262,272291,2,0,0,(+3  9),1|1,1*3*9|1
2,266,272309,2,0,0,(+4  9),1|1,1*4*9|1
2,274,272363,2,0,0,(+5  9),1|1,1*5*9|1
2,282,272390,3,0,0,(+4  5  9),1|1,1*4*5*9|1
2,322,273011,2,0,0,(+7  9),1|1,1*7*9|1
2,324,273014,3,0,0,(+2  7  9),1|1,1*2*7*9|1
2,326,273020,3,0,0,(+3  7  9),1|1,1*3*7*9|1
2,330,273038,3,0,0,(+4  7  9),1|1,1*4*7*9|1
2,338,273092,3,0,0,(+5  7  9),1|1,1*5*7*9|1
2,346,273119,4,0,0,(+4  5  7  9),1|1,1*4*5*7*9|1
2,514,285404,1,0,0,(+10),1|1,1*10|1
2,516,285407,2,0,0,(+2  10),1|1,1*2*10|1
2,522,285431,2,0,0,(+4  10),1|1,1*4*10|1
2,1026,324770,1,0,0,(+11),1|1,1*11|1
2,1028,324773,2,0,0,(+2  11),1|1,1*2*11|1
2,1090,325499,2,0,0,(+7  11),1|1,1*7*11|1
2,1282,331331,2,0,0,(+9  11),1|1,1*9*11|1
2,2050,442868,1,0,0,(+12),1|1,1*12|1
2,2052,442871,2,0,0,(+2  12),1|1,1*2*12|1
2,2054,442877,2,0,0,(+3  12),1|1,1*3*12|1
2,2058,442895,2,0,0,(+4  12),1|1,1*4*12|1
2,2062,442904,3,0,0,(+3  4  12),1|1,1*3*4*12|1
2,2066,442949,2,0,0,(+5  12),1|1,1*5*12|1
2,2068,442952,3,0,0,(+2  5  12),1|1,1*2*5*12|1
2,2074,442976,3,0,0,(+4  5  12),1|1,1*4*5*12|1
2,2078,442985,4,0,0,(+3  4  5  12),1|1,1*3*4*5*12|1
2,2116,443600,3,0,0,(+2  7  12),1|1,1*2*7*12|1
3,4,265722,1,0,0,(+1),2|1,1*2|1
3,5,265730,1,0,0,(+3),2|1,3|1
3,6,265731,2,0,0,(+1  3),2|1,1*3|1
3,9,265748,1,0,0,(+4),2|1,4|1
3,10,265749,2,0,0,(+1  4),2|1,1*4|1
3,13,265757,2,0,0,(+3  4),2|1,3*4|1
3,14,265758,3,0,0,(+1  3  4),2|1,1*3*4|1
3,19,265802,1,0,0,(+5),2|1,2*5|1
3,20,265803,2,0,0,(+1  5),2|1,1*2*5|1
3,25,265829,2,0,0,(+4  5),2|1,4*5|1
3,26,265830,3,0,0,(+1  4  5),2|1,1*4*5|1
3,29,265838,3,0,0,(+3  4  5),2|1,3*4*5|1
3,30,265839,4,0,0,(+1  3  4  5),2|1,1*3*4*5|1
3,35,265964,1,0,0,(+6),2|1,2*6|1
3,36,265965,2,0,0,(+1  6),2|1,1*2*6|1
3,37,265973,2,0,0,(+3  6),2|1,3*6|1
3,38,265974,3,0,0,(+1  3  6),2|1,1*3*6|1
3,41,265991,2,0,0,(+4  6),2|1,4*6|1
3,42,265992,3,0,0,(+1  4  6),2|1,1*4*6|1
3,45,266000,3,0,0,(+3  4  6),2|1,3*4*6|1
3,46,266001,4,0,0,(+1  3  4  6),2|1,1*3*4*6|1
3,54,266055,4,0,0,(+1  3  5  6),2|1,1*3*5*6|1
3,57,266072,3,0,0,(+4  5  6),2|1,4*5*6|1
3,61,266081,4,0,0,(+3  4  5  6),2|1,3*4*5*6|1
3,67,266450,1,0,0,(+7),2|1,2*7|1
3,68,266451,2,0,0,(+1  7),2|1,1*2*7|1
3,69,266459,2,0,0,(+3  7),2|1,3*7|1
3,70,266460,3,0,0,(+1  3  7),2|1,1*3*7|1
3,73,266477,2,0,0,(+4  7),2|1,4*7|1
3,74,266478,3,0,0,(+1  4  7),2|1,1*4*7|1
3,81,266531,2,0,0,(+5  7),2|1,5*7|1
3,82,266532,3,0,0,(+1  5  7),2|1,1*5*7|1
3,89,266558,3,0,0,(+4  5  7),2|1,4*5*7|1
3,90,266559,4,0,0,(+1  4  5  7),2|1,1*4*5*7|1
3,99,266693,2,0,0,(+6  7),2|1,2*6*7|1
3,100,266694,3,0,0,(+1  6  7),2|1,1*2*6*7|1
3,101,266702,3,0,0,(+3  6  7),2|1,3*6*7|1
3,102,266703,4,0,0,(+1  3  6  7),2|1,1*3*6*7|1
3,105,266720,3,0,0,(+4  6  7),2|1,4*6*7|1
3,106,266721,4,0,0,(+1  4  6  7),2|1,1*4*6*7|1
3,131,267908,1,0,0,(+8),2|1,2*8|1
3,133,267917,2,0,0,(+3  8),2|1,3*8|1
3,137,267935,2,0,0,(+4  8),2|1,4*8|1
3,141,267944,3,0,0,(+3  4  8),2|1,3*4*8|1
3,147,267989,2,0,0,(+5  8),2|1,2*5*8|1
3,153,268016,3,0,0,(+4  5  8),2|1,4*5*8|1
3,157,268025,4,0,0,(+3  4  5  8),2|1,3*4*5*8|1
3,163,268151,2,0,0,(+6  8),2|1,2*6*8|1
3,165,268160,3,0,0,(+3  6  8),2|1,3*6*8|1
3,169,268178,3,0,0,(+4  6  8),2|1,4*6*8|1
3,173,268187,4,0,0,(+3  4  6  8),2|1,3*4*6*8|1
3,181,268241,4,0,0,(+3  5  6  8),2|1,3*5*6*8|1
3,185,268259,4,0,0,(+4  5  6  8),2|1,4*5*6*8|1
3,189,268268,5,0,0,(+3  4  5  6  8),2|1,3*4*5*6*8|1
3,259,272282,1,0,0,(+9),2|1,2*9|1
3,260,272283,2,0,0,(+1  9),2|1,1*2*9|1
3,261,272291,2,0,0,(+3  9),2|1,3*9|1
3,262,272292,3,0,0,(+1  3  9),2|1,1*3*9|1
3,265,272309,2,0,0,(+4  9),2|1,4*9|1
3,266,272310,3,0,0,(+1  4  9),2|1,1*4*9|1
3,269,272318,3,0,0,(+3  4  9),2|1,3*4*9|1
3,274,272364,3,0,0,(+1  5  9),2|1,1*5*9|1
3,275,272363,2,0,0,(+5  9),2|1,2*5*9|1
3,277,272372,3,0,0,(+3  5  9),2|1,3*5*9|1
3,281,272390,3,0,0,(+4  5  9),2|1,4*5*9|1
3,282,272391,4,0,0,(+1  4  5  9),2|1,1*4*5*9|1
3,323,273011,2,0,0,(+7  9),2|1,2*7*9|1
3,324,273012,3,0,0,(+1  7  9),2|1,1*2*7*9|1
3,325,273020,3,0,0,(+3  7  9),2|1,3*7*9|1
3,326,273021,4,0,0,(+1  3  7  9),2|1,1*3*7*9|1
3,329,273038,3,0,0,(+4  7  9),2|1,4*7*9|1
3,330,273039,4,0,0,(+1  4  7  9),2|1,1*4*7*9|1
3,337,273092,3,0,0,(+5  7  9),2|1,5*7*9|1
3,338,273093,4,0,0,(+1  5  7  9),2|1,1*5*7*9|1
3,345,273119,4,0,0,(+4  5  7  9),2|1,4*5*7*9|1
3,346,273120,5,0,0,(+1  4  5  7  9),2|1,1*4*5*7*9|1
3,515,285404,1,0,0,(+10),2|1,2*10|1
3,516,285405,2,0,0,(+1  10),2|1,1*2*10|1
3,521,285431,2,0,0,(+4  10),2|1,4*10|1
3,522,285432,3,0,0,(+1  4  10),2|1,1*4*10|1
3,531,285485,2,0,0,(+5  10),2|1,2*5*10|1
3,537,285512,3,0,0,(+4  5  10),2|1,4*5*10|1
3,547,285647,2,0,0,(+6  10),2|1,2*6*10|1
3,553,285674,3,0,0,(+4  6  10),2|1,4*6*10|1
3,569,285755,4,0,0,(+4  5  6  10),2|1,4*5*6*10|1
3,573,285764,5,0,0,(+3  4  5  6  10),2|1,3*4*5*6*10|1
3,579,286133,2,0,0,(+7  10),2|1,2*7*10|1
3,593,286214,3,0,0,(+5  7  10),2|1,5*7*10|1
3,601,286241,4,0,0,(+4  5  7  10),2|1,4*5*7*10|1
3,611,286376,3,0,0,(+6  7  10),2|1,2*6*7*10|1
3,643,287591,2,0,0,(+8  10),2|1,2*8*10|1
3,649,287618,3,0,0,(+4  8  10),2|1,4*8*10|1
3,659,287672,3,0,0,(+5  8  10),2|1,2*5*8*10|1
3,665,287699,4,0,0,(+4  5  8  10),2|1,4*5*8*10|1
3,669,287708,5,0,0,(+3  4  5  8  10),2|1,3*4*5*8*10|1
3,675,287834,3,0,0,(+6  8  10),2|1,2*6*8*10|1
3,681,287861,4,0,0,(+4  6  8  10),2|1,4*6*8*10|1
3,685,287870,5,0,0,(+3  4  6  8  10),2|1,3*4*6*8*10|1
3,697,287942,5,0,0,(+4  5  6  8  10),2|1,4*5*6*8*10|1
3,701,287951,6,0,0,(+3  4  5  6  8  10),2|1,3*4*5*6*8*10|1
3,771,291965,2,0,0,(+9  10),2|1,2*9*10|1
3,777,291992,3,0,0,(+4  9  10),2|1,4*9*10|1
3,781,292001,4,0,0,(+3  4  9  10),2|1,3*4*9*10|1
3,787,292046,3,0,0,(+5  9  10),2|1,2*5*9*10|1
3,793,292073,4,0,0,(+4  5  9  10),2|1,4*5*9*10|1
3,835,292694,3,0,0,(+7  9  10),2|1,2*7*9*10|1
3,849,292775,4,0,0,(+5  7  9  10),2|1,5*7*9*10|1
3,857,292802,5,0,0,(+4  5  7  9  10),2|1,4*5*7*9*10|1
3,899,294152,3,0,0,(+8  9  10),2|1,2*8*9*10|1
3,1027,324770,1,0,0,(+11),2|1,2*11|1
3,1028,324771,2,0,0,(+1  11),2|1,1*2*11|1
3,1091,325499,2,0,0,(+7  11),2|1,2*7*11|1
3,1155,326957,2,0,0,(+8  11),2|1,2*8*11|1
3,1283,331331,2,0,0,(+9  11),2|1,2*9*11|1
3,1411,333518,3,0,0,(+8  9  11),2|1,2*8*9*11|1
3,1539,344453,2,0,0,(+10  11),2|1,2*10*11|1
3,1667,346640,3,0,0,(+8  10  11),2|1,2*8*10*11|1
3,2051,442868,1,0,0,(+12),2|1,2*12|1
3,2052,442869,2,0,0,(+1  12),2|1,1*2*12|1
3,2053,442877,2,0,0,(+3  12),2|1,3*12|1
3,2054,442878,3,0,0,(+1  3  12),2|1,1*3*12|1
3,2057,442895,2,0,0,(+4  12),2|1,4*12|1
3,2058,442896,3,0,0,(+1  4  12),2|1,1*4*12|1
3,2061,442904,3,0,0,(+3  4  12),2|1,3*4*12|1
3,2062,442905,4,0,0,(+1  3  4  12),2|1,1*3*4*12|1
3,2067,442949,2,0,0,(+5  12),2|1,2*5*12|1
3,2068,442950,3,0,0,(+1  5  12),2|1,1*2*5*12|1
3,2073,442976,3,0,0,(+4  5  12),2|1,4*5*12|1
3,2074,442977,4,0,0,(+1  4  5  12),2|1,1*4*5*12|1
3,2077,442985,4,0,0,(+3  4  5  12),2|1,3*4*5*12|1
3,2078,442986,5,0,0,(+1  3  4  5  12),2|1,1*3*4*5*12|1
3,2083,443111,2,0,0,(+6  12),2|1,2*6*12|1
3,2085,443120,3,0,0,(+3  6  12),2|1,3*6*12|1
3,2089,443138,3,0,0,(+4  6  12),2|1,4*6*12|1
3,2093,443147,4,0,0,(+3  4  6  12),2|1,3*4*6*12|1
3,2115,443597,2,0,0,(+7  12),2|1,2*7*12|1
3,2116,443598,3,0,0,(+1  7  12),2|1,1*2*7*12|1
4,6,265730,1,0,0,(+3),1*2|1,1*3|1
4,10,265748,1,0,0,(+4),1*2|1,1*4|1
4,14,265757,2,0,0,(+3  4),1*2|1,1*3*4|1
4,20,265802,1,0,0,(+5),1*2|1,1*2*5|1
4,26,265829,2,0,0,(+4  5),1*2|1,1*4*5|1
4,30,265838,3,0,0,(+3  4  5),1*2|1,1*3*4*5|1
4,36,265964,1,0,0,(+6),1*2|1,1*2*6|1
4,38,265973,2,0,0,(+3  6),1*2|1,1*3*6|1
4,42,265991,2,0,0,(+4  6),1*2|1,1*4*6|1
4,46,266000,3,0,0,(+3  4  6),1*2|1,1*3*4*6|1
4,54,266054,3,0,0,(+3  5  6),1*2|1,1*3*5*6|1
4,68,266450,1,0,0,(+7),1*2|1,1*2*7|1
4,70,266459,2,0,0,(+3  7),1*2|1,1*3*7|1
4,74,266477,2,0,0,(+4  7),1*2|1,1*4*7|1
4,82,266531,2,0,0,(+5  7),1*2|1,1*5*7|1
4,90,266558,3,0,0,(+4  5  7),1*2|1,1*4*5*7|1
4,100,266693,2,0,0,(+6  7),1*2|1,1*2*6*7|1
4,102,266702,3,0,0,(+3  6  7),1*2|1,1*3*6*7|1
4,106,266720,3,0,0,(+4  6  7),1*2|1,1*4*6*7|1
4,260,272282,1,0,0,(+9),1*2|1,1*2*9|1
4,262,272291,2,0,0,(+3  9),1*2|1,1*3*9|1
4,266,272309,2,0,0,(+4  9),1*2|1,1*4*9|1
4,274,272363,2,0,0,(+5  9),1*2|1,1*5*9|1
4,282,272390,3,0,0,(+4  5  9),1*2|1,1*4*5*9|1
4,324,273011,2,0,0,(+7  9),1*2|1,1*2*7*9|1
4,326,273020,3,0,0,(+3  7  9),1*2|1,1*3*7*9|1
4,330,273038,3,0,0,(+4  7  9),1*2|1,1*4*7*9|1
4,338,273092,3,0,0,(+5  7  9),1*2|1,1*5*7*9|1
4,346,273119,4,0,0,(+4  5  7  9),1*2|1,1*4*5*7*9|1
4,516,285404,1,0,0,(+10),1*2|1,1*2*10|1
4,522,285431,2,0,0,(+4  10),1*2|1,1*4*10|1
4,1028,324770,1,0,0,(+11),1*2|1,1*2*11|1
4,2052,442868,1,0,0,(+12),1*2|1,1*2*12|1
4,2054,442877,2,0,0,(+3  12),1*2|1,1*3*12|1
4,2058,442895,2,0,0,(+4  12),1*2|1,1*4*12|1
4,2062,442904,3,0,0,(+3  4  12),1*2|1,1*3*4*12|1
