s,f,a,add,del,temp,a_str,start,final
4,28,88682,2,0,0,(+4  5),1*2|1,1*2*4*5|1
4,44,88844,2,0,0,(+4  6),1*2|1,1*2*4*6|1
4,76,89330,2,0,0,(+4  7),1*2|1,1*2*4*7|1
4,132,90761,1,0,0,(+8),1*2|1,1*2*8|1
4,140,90788,2,0,0,(+4  8),1*2|1,1*2*4*8|1
4,260,95135,1,0,0,(+9),1*2|1,1*2*9|1
4,268,95162,2,0,0,(+4  9),1*2|1,1*2*4*9|1
4,388,97322,2,0,0,(+8  9),1*2|1,1*2*8*9|1
4,516,108257,1,0,0,(+10),1*2|1,1*2*10|1
4,524,108284,2,0,0,(+4  10),1*2|1,1*2*4*10|1
4,772,114818,2,0,0,(+9  10),1*2|1,1*2*9*10|1
4,1028,147623,1,0,0,(+11),1*2|1,1*2*11|1
4,1036,147650,2,0,0,(+4  11),1*2|1,1*2*4*11|1
4,1041,147704,2,0,0,(+5  11),1*2|1,5*11|1
4,1156,149810,2,0,0,(+8  11),1*2|1,1*2*8*11|1
4,1284,154184,2,0,0,(+9  11),1*2|1,1*2*9*11|1
4,1540,167306,2,0,0,(+10  11),1*2|1,1*2*10*11|1
5,3,88577,1,0,0,(+2),3|1,2|1
5,11,88604,2,0,0,(+2  4),3|1,2*4|1
5,13,88601,1,0,0,(+4),3|1,3*4|1
5,14,88602,2,0,0,(+1  4),3|1,1*3*4|1
5,19,88658,2,0,0,(+2  5),3|1,2*5|1
5,21,88655,1,0,0,(+5),3|1,3*5|1
5,29,88682,2,0,0,(+4  5),3|1,3*4*5|1
5,35,88820,2,0,0,(+2  6),3|1,2*6|1
5,37,88817,1,0,0,(+6),3|1,3*6|1
5,45,88844,2,0,0,(+4  6),3|1,3*4*6|1
5,53,88898,2,0,0,(+5  6),3|1,3*5*6|1
5,77,89330,2,0,0,(+4  7),3|1,3*4*7|1
5,85,89384,2,0,0,(+5  7),3|1,3*5*7|1
5,131,90764,2,0,0,(+2  8),3|1,2*8|1
5,133,90761,1,0,0,(+8),3|1,3*8|1
5,141,90788,2,0,0,(+4  8),3|1,3*4*8|1
5,149,90842,2,0,0,(+5  8),3|1,3*5*8|1
5,165,91004,2,0,0,(+6  8),3|1,3*6*8|1
5,197,91490,2,0,0,(+7  8),3|1,3*7*8|1
5,259,95138,2,0,0,(+2  9),3|1,2*9|1
5,261,95135,1,0,0,(+9),3|1,3*9|1
5,269,95162,2,0,0,(+4  9),3|1,3*4*9|1
5,277,95216,2,0,0,(+5  9),3|1,3*5*9|1
5,293,95378,2,0,0,(+6  9),3|1,3*6*9|1
5,389,97322,2,0,0,(+8  9),3|1,3*8*9|1
5,515,108260,2,0,0,(+2  10),3|1,2*10|1
5,517,108257,1,0,0,(+10),3|1,3*10|1
5,525,108284,2,0,0,(+4  10),3|1,3*4*10|1
5,533,108338,2,0,0,(+5  10),3|1,3*5*10|1
5,549,108500,2,0,0,(+6  10),3|1,3*6*10|1
5,581,108986,2,0,0,(+7  10),3|1,3*7*10|1
5,773,114818,2,0,0,(+9  10),3|1,3*9*10|1
5,1027,147626,2,0,0,(+2  11),3|1,2*11|1
5,1029,147623,1,0,0,(+11),3|1,3*11|1
5,1037,147650,2,0,0,(+4  11),3|1,3*4*11|1
5,1041,147704,2,0,0,(+5  11),3|1,5*11|1
5,1061,147866,2,0,0,(+6  11),3|1,3*6*11|1
5,1093,148352,2,0,0,(+7  11),3|1,3*7*11|1
5,1157,149810,2,0,0,(+8  11),3|1,3*8*11|1
5,1285,154184,2,0,0,(+9  11),3|1,3*9*11|1
5,1541,167306,2,0,0,(+10  11),3|1,3*10*11|1
9,10,88575,1,0,0,(+1),4|1,1*4|1
9,11,88577,1,0,0,(+2),4|1,2*4|1
9,12,88578,2,0,0,(+1  2),4|1,1*2*4|1
9,13,88583,1,0,0,(+3),4|1,3*4|1
9,14,88584,2,0,0,(+1  3),4|1,1*3*4|1
9,25,88655,1,0,0,(+5),4|1,4*5|1
9,26,88656,2,0,0,(+1  5),4|1,1*4*5|1
9,27,88658,2,0,0,(+2  5),4|1,2*4*5|1
9,29,88664,2,0,0,(+3  5),4|1,3*4*5|1
9,41,88817,1,0,0,(+6),4|1,4*6|1
9,42,88818,2,0,0,(+1  6),4|1,1*4*6|1
9,43,88820,2,0,0,(+2  6),4|1,2*4*6|1
9,45,88826,2,0,0,(+3  6),4|1,3*4*6|1
9,57,88898,2,0,0,(+5  6),4|1,4*5*6|1
9,73,89303,1,0,0,(+7),4|1,4*7|1
9,74,89304,2,0,0,(+1  7),4|1,1*4*7|1
9,75,89306,2,0,0,(+2  7),4|1,2*4*7|1
9,77,89312,2,0,0,(+3  7),4|1,3*4*7|1
9,89,89384,2,0,0,(+5  7),4|1,4*5*7|1
9,105,89546,2,0,0,(+6  7),4|1,4*6*7|1
9,137,90761,1,0,0,(+8),4|1,4*8|1
9,138,90762,2,0,0,(+1  8),4|1,1*4*8|1
9,139,90764,2,0,0,(+2  8),4|1,2*4*8|1
9,141,90770,2,0,0,(+3  8),4|1,3*4*8|1
9,153,90842,2,0,0,(+5  8),4|1,4*5*8|1
9,169,91004,2,0,0,(+6  8),4|1,4*6*8|1
9,201,91490,2,0,0,(+7  8),4|1,4*7*8|1
9,265,95135,1,0,0,(+9),4|1,4*9|1
9,266,95136,2,0,0,(+1  9),4|1,1*4*9|1
9,267,95138,2,0,0,(+2  9),4|1,2*4*9|1
9,269,95144,2,0,0,(+3  9),4|1,3*4*9|1
9,281,95216,2,0,0,(+5  9),4|1,4*5*9|1
9,297,95378,2,0,0,(+6  9),4|1,4*6*9|1
9,329,95864,2,0,0,(+7  9),4|1,4*7*9|1
9,393,97322,2,0,0,(+8  9),4|1,4*8*9|1
9,521,108257,1,0,0,(+10),4|1,4*10|1
9,522,108258,2,0,0,(+1  10),4|1,1*4*10|1
9,523,108260,2,0,0,(+2  10),4|1,2*4*10|1
9,525,108266,2,0,0,(+3  10),4|1,3*4*10|1
9,553,108500,2,0,0,(+6  10),4|1,4*6*10|1
9,585,108986,2,0,0,(+7  10),4|1,4*7*10|1
9,777,114818,2,0,0,(+9  10),4|1,4*9*10|1
9,1033,147623,1,0,0,(+11),4|1,4*11|1
9,1035,147626,2,0,0,(+2  11),4|1,2*4*11|1
9,1037,147632,2,0,0,(+3  11),4|1,3*4*11|1
9,1041,147704,2,0,0,(+5  11),4|1,5*11|1
9,1065,147866,2,0,0,(+6  11),4|1,4*6*11|1
9,1097,148352,2,0,0,(+7  11),4|1,4*7*11|1
9,1161,149810,2,0,0,(+8  11),4|1,4*8*11|1
9,1289,154184,2,0,0,(+9  11),4|1,4*9*11|1
9,1545,167306,2,0,0,(+10  11),4|1,4*10*11|1
10,12,88577,1,0,0,(+2),1*4|1,1*2*4|1
10,14,88583,1,0,0,(+3),1*4|1,1*3*4|1
10,26,88655,1,0,0,(+5),1*4|1,1*4*5|1
10,28,88658,2,0,0,(+2  5),1*4|1,1*2*4*5|1
10,42,88817,1,0,0,(+6),1*4|1,1*4*6|1
10,44,88820,2,0,0,(+2  6),1*4|1,1*2*4*6|1
10,58,88898,2,0,0,(+5  6),1*4|1,1*4*5*6|1
10,74,89303,1,0,0,(+7),1*4|1,1*4*7|1
10,76,89306,2,0,0,(+2  7),1*4|1,1*2*4*7|1
10,89,89384,2,0,0,(+5  7),1*4|1,4*5*7|1
10,106,89546,2,0,0,(+6  7),1*4|1,1*4*6*7|1
10,138,90761,1,0,0,(+8),1*4|1,1*4*8|1
10,140,90764,2,0,0,(+2  8),1*4|1,1*2*4*8|1
10,154,90842,2,0,0,(+5  8),1*4|1,1*4*5*8|1
10,170,91004,2,0,0,(+6  8),1*4|1,1*4*6*8|1
10,202,91490,2,0,0,(+7  8),1*4|1,1*4*7*8|1
10,266,95135,1,0,0,(+9),1*4|1,1*4*9|1
10,268,95138,2,0,0,(+2  9),1*4|1,1*2*4*9|1
10,282,95216,2,0,0,(+5  9),1*4|1,1*4*5*9|1
10,298,95378,2,0,0,(+6  9),1*4|1,1*4*6*9|1
10,330,95864,2,0,0,(+7  9),1*4|1,1*4*7*9|1
10,394,97322,2,0,0,(+8  9),1*4|1,1*4*8*9|1
10,522,108257,1,0,0,(+10),1*4|1,1*4*10|1
10,524,108260,2,0,0,(+2  10),1*4|1,1*2*4*10|1
10,554,108500,2,0,0,(+6  10),1*4|1,1*4*6*10|1
10,586,108986,2,0,0,(+7  10),1*4|1,1*4*7*10|1
10,778,114818,2,0,0,(+9  10),1*4|1,1*4*9*10|1
10,1036,147626,2,0,0,(+2  11),1*4|1,1*2*4*11|1
10,1041,147704,2,0,0,(+5  11),1*4|1,5*11|1
11,12,88575,1,0,0,(+1),2*4|1,1*2*4|1
11,14,88584,2,0,0,(+1  3),2*4|1,1*3*4|1
11,27,88655,1,0,0,(+5),2*4|1,2*4*5|1
11,28,88656,2,0,0,(+1  5),2*4|1,1*2*4*5|1
11,31,88664,2,0,0,(+3  5),2*4|1,2*3*4*5|1
11,43,88817,1,0,0,(+6),2*4|1,2*4*6|1
11,44,88818,2,0,0,(+1  6),2*4|1,1*2*4*6|1
11,59,88898,2,0,0,(+5  6),2*4|1,2*4*5*6|1
11,75,89303,1,0,0,(+7),2*4|1,2*4*7|1
11,76,89304,2,0,0,(+1  7),2*4|1,1*2*4*7|1
11,89,89384,2,0,0,(+5  7),2*4|1,4*5*7|1
11,107,89546,2,0,0,(+6  7),2*4|1,2*4*6*7|1
11,139,90761,1,0,0,(+8),2*4|1,2*4*8|1
11,140,90762,2,0,0,(+1  8),2*4|1,1*2*4*8|1
11,155,90842,2,0,0,(+5  8),2*4|1,2*4*5*8|1
11,171,91004,2,0,0,(+6  8),2*4|1,2*4*6*8|1
11,203,91490,2,0,0,(+7  8),2*4|1,2*4*7*8|1
11,267,95135,1,0,0,(+9),2*4|1,2*4*9|1
11,268,95136,2,0,0,(+1  9),2*4|1,1*2*4*9|1
11,283,95216,2,0,0,(+5  9),2*4|1,2*4*5*9|1
11,299,95378,2,0,0,(+6  9),2*4|1,2*4*6*9|1
11,395,97322,2,0,0,(+8  9),2*4|1,2*4*8*9|1
11,523,108257,1,0,0,(+10),2*4|1,2*4*10|1
11,524,108258,2,0,0,(+1  10),2*4|1,1*2*4*10|1
11,555,108500,2,0,0,(+6  10),2*4|1,2*4*6*10|1
11,587,108986,2,0,0,(+7  10),2*4|1,2*4*7*10|1
11,779,114818,2,0,0,(+9  10),2*4|1,2*4*9*10|1
11,1035,147623,1,0,0,(+11),2*4|1,2*4*11|1
11,1036,147624,2,0,0,(+1  11),2*4|1,1*2*4*11|1
11,1041,147704,2,0,0,(+5  11),2*4|1,5*11|1
11,1067,147866,2,0,0,(+6  11),2*4|1,2*4*6*11|1
11,1099,148352,2,0,0,(+7  11),2*4|1,2*4*7*11|1
11,1163,149810,2,0,0,(+8  11),2*4|1,2*4*8*11|1
11,1291,154184,2,0,0,(+9  11),2*4|1,2*4*9*11|1
11,1547,167306,2,0,0,(+10  11),2*4|1,2*4*10*11|1
12,14,88583,1,0,0,(+3),1*2*4|1,1*3*4|1
12,28,88655,1,0,0,(+5),1*2*4|1,1*2*4*5|1
12,44,88817,1,0,0,(+6),1*2*4|1,1*2*4*6|1
12,60,88898,2,0,0,(+5  6),1*2*4|1,1*2*4*5*6|1
12,76,89303,1,0,0,(+7),1*2*4|1,1*2*4*7|1
12,89,89384,2,0,0,(+5  7),1*2*4|1,4*5*7|1
12,108,89546,2,0,0,(+6  7),1*2*4|1,1*2*4*6*7|1
12,140,90761,1,0,0,(+8),1*2*4|1,1*2*4*8|1
12,156,90842,2,0,0,(+5  8),1*2*4|1,1*2*4*5*8|1
12,172,91004,2,0,0,(+6  8),1*2*4|1,1*2*4*6*8|1
12,204,91490,2,0,0,(+7  8),1*2*4|1,1*2*4*7*8|1
12,268,95135,1,0,0,(+9),1*2*4|1,1*2*4*9|1
12,284,95216,2,0,0,(+5  9),1*2*4|1,1*2*4*5*9|1
12,300,95378,2,0,0,(+6  9),1*2*4|1,1*2*4*6*9|1
12,332,95864,2,0,0,(+7  9),1*2*4|1,1*2*4*7*9|1
12,524,108257,1,0,0,(+10),1*2*4|1,1*2*4*10|1
12,556,108500,2,0,0,(+6  10),1*2*4|1,1*2*4*6*10|1
12,588,108986,2,0,0,(+7  10),1*2*4|1,1*2*4*7*10|1
12,1036,147623,1,0,0,(+11),1*2*4|1,1*2*4*11|1
12,1041,147704,2,0,0,(+5  11),1*2*4|1,5*11|1
12,1068,147866,2,0,0,(+6  11),1*2*4|1,1*2*4*6*11|1
12,1100,148352,2,0,0,(+7  11),1*2*4|1,1*2*4*7*11|1
12,1164,149810,2,0,0,(+8  11),1*2*4|1,1*2*4*8*11|1
12,1292,154184,2,0,0,(+9  11),1*2*4|1,1*2*4*9*11|1
12,1548,167306,2,0,0,(+10  11),1*2*4|1,1*2*4*10*11|1
13,11,88577,1,0,0,(+2),3*4|1,2*4|1
13,14,88575,1,0,0,(+1),3*4|1,1*3*4|1
13,29,88655,1,0,0,(+5),3*4|1,3*4*5|1
13,31,88658,2,0,0,(+2  5),3*4|1,2*3*4*5|1
13,43,88820,2,0,0,(+2  6),3*4|1,2*4*6|1
13,45,88817,1,0,0,(+6),3*4|1,3*4*6|1
13,61,88898,2,0,0,(+5  6),3*4|1,3*4*5*6|1
13,75,89306,2,0,0,(+2  7),3*4|1,2*4*7|1
13,77,89303,1,0,0,(+7),3*4|1,3*4*7|1
13,89,89384,2,0,0,(+5  7),3*4|1,4*5*7|1
13,109,89546,2,0,0,(+6  7),3*4|1,3*4*6*7|1
13,139,90764,2,0,0,(+2  8),3*4|1,2*4*8|1
13,141,90761,1,0,0,(+8),3*4|1,3*4*8|1
13,157,90842,2,0,0,(+5  8),3*4|1,3*4*5*8|1
13,173,91004,2,0,0,(+6  8),3*4|1,3*4*6*8|1
13,205,91490,2,0,0,(+7  8),3*4|1,3*4*7*8|1
13,267,95138,2,0,0,(+2  9),3*4|1,2*4*9|1
13,269,95135,1,0,0,(+9),3*4|1,3*4*9|1
13,285,95216,2,0,0,(+5  9),3*4|1,3*4*5*9|1
13,301,95378,2,0,0,(+6  9),3*4|1,3*4*6*9|1
13,397,97322,2,0,0,(+8  9),3*4|1,3*4*8*9|1
13,523,108260,2,0,0,(+2  10),3*4|1,2*4*10|1
13,525,108257,1,0,0,(+10),3*4|1,3*4*10|1
13,557,108500,2,0,0,(+6  10),3*4|1,3*4*6*10|1
13,589,108986,2,0,0,(+7  10),3*4|1,3*4*7*10|1
13,781,114818,2,0,0,(+9  10),3*4|1,3*4*9*10|1
13,1035,147626,2,0,0,(+2  11),3*4|1,2*4*11|1
13,1037,147623,1,0,0,(+11),3*4|1,3*4*11|1
13,1041,147704,2,0,0,(+5  11),3*4|1,5*11|1
13,1069,147866,2,0,0,(+6  11),3*4|1,3*4*6*11|1
13,1101,148352,2,0,0,(+7  11),3*4|1,3*4*7*11|1
13,1165,149810,2,0,0,(+8  11),3*4|1,3*4*8*11|1
13,1293,154184,2,0,0,(+9  11),3*4|1,3*4*9*11|1
13,1541,167306,2,0,0,(+10  11),3*4|1,3*10*11|1
17,4,88578,2,0,0,(+1  2),5|1,1*2|1
17,18,88575,1,0,0,(+1),5|1,1*5|1
17,19,88577,1,0,0,(+2),5|1,2*5|1
17,21,88583,1,0,0,(+3),5|1,3*5|1
17,25,88601,1,0,0,(+4),5|1,4*5|1
17,26,88602,2,0,0,(+1  4),5|1,1*4*5|1
17,27,88604,2,0,0,(+2  4),5|1,2*4*5|1
17,29,88610,2,0,0,(+3  4),5|1,3*4*5|1
17,49,88817,1,0,0,(+6),5|1,5*6|1
17,50,88818,2,0,0,(+1  6),5|1,1*5*6|1
17,51,88820,2,0,0,(+2  6),5|1,2*5*6|1
17,53,88826,2,0,0,(+3  6),5|1,3*5*6|1
17,57,88844,2,0,0,(+4  6),5|1,4*5*6|1
17,81,89303,1,0,0,(+7),5|1,5*7|1
17,82,89304,2,0,0,(+1  7),5|1,1*5*7|1
17,85,89312,2,0,0,(+3  7),5|1,3*5*7|1
17,89,89330,2,0,0,(+4  7),5|1,4*5*7|1
17,113,89546,2,0,0,(+6  7),5|1,5*6*7|1
17,145,90761,1,0,0,(+8),5|1,5*8|1
17,146,90762,2,0,0,(+1  8),5|1,1*5*8|1
17,147,90764,2,0,0,(+2  8),5|1,2*5*8|1
17,149,90770,2,0,0,(+3  8),5|1,3*5*8|1
17,153,90788,2,0,0,(+4  8),5|1,4*5*8|1
17,177,91004,2,0,0,(+6  8),5|1,5*6*8|1
17,209,91490,2,0,0,(+7  8),5|1,5*7*8|1
17,258,95136,2,0,0,(+1  9),5|1,1*9|1
17,273,95135,1,0,0,(+9),5|1,5*9|1
17,275,95138,2,0,0,(+2  9),5|1,2*5*9|1
17,277,95144,2,0,0,(+3  9),5|1,3*5*9|1
17,281,95162,2,0,0,(+4  9),5|1,4*5*9|1
17,305,95378,2,0,0,(+6  9),5|1,5*6*9|1
17,401,97322,2,0,0,(+8  9),5|1,5*8*9|1
17,530,108258,2,0,0,(+1  10),5|1,1*5*10|1
17,533,108266,2,0,0,(+3  10),5|1,3*5*10|1
17,593,108986,2,0,0,(+7  10),5|1,5*7*10|1
17,785,114818,2,0,0,(+9  10),5|1,5*9*10|1
17,1041,147623,1,0,0,(+11),5|1,5*11|1
17,1073,147866,2,0,0,(+6  11),5|1,5*6*11|1
17,1105,148352,2,0,0,(+7  11),5|1,5*7*11|1
17,1169,149810,2,0,0,(+8  11),5|1,5*8*11|1
17,1297,154184,2,0,0,(+9  11),5|1,5*9*11|1
18,4,88577,1,0,0,(+2),1*5|1,1*2|1
18,14,88610,2,0,0,(+3  4),1*5|1,1*3*4|1
18,26,88601,1,0,0,(+4),1*5|1,1*4*5|1
18,28,88604,2,0,0,(+2  4),1*5|1,1*2*4*5|1
18,50,88817,1,0,0,(+6),1*5|1,1*5*6|1
18,58,88844,2,0,0,(+4  6),1*5|1,1*4*5*6|1
18,82,89303,1,0,0,(+7),1*5|1,1*5*7|1
18,89,89330,2,0,0,(+4  7),1*5|1,4*5*7|1
18,114,89546,2,0,0,(+6  7),1*5|1,1*5*6*7|1
18,132,90764,2,0,0,(+2  8),1*5|1,1*2*8|1
18,146,90761,1,0,0,(+8),1*5|1,1*5*8|1
18,154,90788,2,0,0,(+4  8),1*5|1,1*4*5*8|1
18,178,91004,2,0,0,(+6  8),1*5|1,1*5*6*8|1
18,210,91490,2,0,0,(+7  8),1*5|1,1*5*7*8|1
18,258,95135,1,0,0,(+9),1*5|1,1*9|1
18,260,95138,2,0,0,(+2  9),1*5|1,1*2*9|1
18,282,95162,2,0,0,(+4  9),1*5|1,1*4*5*9|1
18,290,95378,2,0,0,(+6  9),1*5|1,1*6*9|1
18,402,97322,2,0,0,(+8  9),1*5|1,1*5*8*9|1
18,516,108260,2,0,0,(+2  10),1*5|1,1*2*10|1
18,530,108257,1,0,0,(+10),1*5|1,1*5*10|1
18,562,108500,2,0,0,(+6  10),1*5|1,1*5*6*10|1
18,594,108986,2,0,0,(+7  10),1*5|1,1*5*7*10|1
18,786,114818,2,0,0,(+9  10),1*5|1,1*5*9*10|1
18,1041,147626,2,0,0,(+2  11),1*5|1,5*11|1
18,1105,148352,2,0,0,(+7  11),1*5|1,5*7*11|1
19,4,88575,1,0,0,(+1),2*5|1,1*2|1
19,27,88601,1,0,0,(+4),2*5|1,2*4*5|1
19,28,88602,2,0,0,(+1  4),2*5|1,1*2*4*5|1
19,31,88610,2,0,0,(+3  4),2*5|1,2*3*4*5|1
19,51,88817,1,0,0,(+6),2*5|1,2*5*6|1
19,59,88844,2,0,0,(+4  6),2*5|1,2*4*5*6|1
19,81,89303,1,0,0,(+7),2*5|1,5*7|1
19,85,89312,2,0,0,(+3  7),2*5|1,3*5*7|1
19,89,89330,2,0,0,(+4  7),2*5|1,4*5*7|1
19,115,89546,2,0,0,(+6  7),2*5|1,2*5*6*7|1
19,132,90762,2,0,0,(+1  8),2*5|1,1*2*8|1
19,147,90761,1,0,0,(+8),2*5|1,2*5*8|1
19,155,90788,2,0,0,(+4  8),2*5|1,2*4*5*8|1
19,179,91004,2,0,0,(+6  8),2*5|1,2*5*6*8|1
19,209,91490,2,0,0,(+7  8),2*5|1,5*7*8|1
19,260,95136,2,0,0,(+1  9),2*5|1,1*2*9|1
19,275,95135,1,0,0,(+9),2*5|1,2*5*9|1
19,283,95162,2,0,0,(+4  9),2*5|1,2*4*5*9|1
