start,goal,net_add,net_del,net_temp,full_path,path,action,a_star_cost,a_star_ops,a_star_add,a_star_del,a_star_temp
|1,4*5*6|1,3,0,0,[|1]~~{(+4  5  6)}~~>[4*5*6|1],[|1]~>[4*5*6|1],{(+4  5  6)}~,0.4,1,3,0,0
|1,2*5*6*7|1,4,0,0,[|1]~~{(+2  5  6  7)}~~>[2*5*6*7|1],[|1]~>[2*5*6*7|1],{(+2  5  6  7)}~,0.5,1,4,0,0
|1,4*6*8|1,3,0,0,[|1]~~{(+4  6  8)}~~>[4*6*8|1],[|1]~>[4*6*8|1],{(+4  6  8)}~,0.4,1,3,0,0
|1,5*6*8*9|1,4,0,0,[|1]~~{(+5  6  8  9)}~~>[5*6*8*9|1],[|1]~>[5*6*8*9|1],{(+5  6  8  9)}~,0.5,1,4,0,0
|1,3*4*5*7*8*9|1,6,0,0,[|1]~~{(+3  4  5  7  8  9)}~~>[3*4*5*7*8*9|1],[|1]~>[3*4*5*7*8*9|1],{(+3  4  5  7  8  9)}~,0.7000000000000001,1,6,0,0
|1,3*7*10|1,3,0,0,[|1]~~{(+3  7  10)}~~>[3*7*10|1],[|1]~>[3*7*10|1],{(+3  7  10)}~,0.4,1,3,0,0
|1,1*4*7*10|1,4,0,0,[|1]~~{(+1  4  7  10)}~~>[1*4*7*10|1],[|1]~>[1*4*7*10|1],{(+1  4  7  10)}~,0.5,1,4,0,0
|1,2*4*7*10|1,4,0,0,[|1]~~{(+2  4  7  10)}~~>[2*4*7*10|1],[|1]~>[2*4*7*10|1],{(+2  4  7  10)}~,0.5,1,4,0,0
|1,4*9*10|1,3,0,0,[|1]~~{(+4  9  10)}~~>[4*9*10|1],[|1]~>[4*9*10|1],{(+4  9  10)}~,0.4,1,3,0,0
|1,1*4*9*10|1,4,0,0,[|1]~~{(+1  4  9  10)}~~>[1*4*9*10|1],[|1]~>[1*4*9*10|1],{(+1  4  9  10)}~,0.5,1,4,0,0
|1,3*4*6*9*10|1,5,0,0,[|1]~~{(+3  4  6  9  10)}~~>[3*4*6*9*10|1],[|1]~>[3*4*6*9*10|1],{(+3  4  6  9  10)}~,0.6,1,5,0,0
|1,3*11|1,2,0,0,[|1]~~{(+3  11)}~~>[3*11|1],[|1]~>[3*11|1],{(+3  11)}~,0.30000000000000004,1,2,0,0
|1,3*4*7*11|1,4,0,0,[|1]~~{(+3  4  7  11)}~~>[3*4*7*11|1],[|1]~>[3*4*7*11|1],{(+3  4  7  11)}~,0.5,1,4,0,0
|1,1*2*4*6*7*11|1,6,0,0,[|1]~~{(+1  2  4  6  7  11)}~~>[1*2*4*6*7*11|1],[|1]~>[1*2*4*6*7*11|1],{(+1  2  4  6  7  11)}~,0.7000000000000001,1,6,0,0
|1,4*6*7*8*11|1,5,0,0,[|1]~~{(+4  6  7  8  11)}~~>[4*6*7*8*11|1],[|1]~>[4*6*7*8*11|1],{(+4  6  7  8  11)}~,0.6,1,5,0,0
|1,5*8*9*11|1,4,0,0,[|1]~~{(+5  8  9  11)}~~>[5*8*9*11|1],[|1]~>[5*8*9*11|1],{(+5  8  9  11)}~,0.5,1,4,0,0
|1,6*7*10*11|1,4,0,0,[|1]~~{(+6  7  10  11)}~~>[6*7*10*11|1],[|1]~>[6*7*10*11|1],{(+6  7  10  11)}~,0.5,1,4,0,0
1|1,6*7|1,,,,N/A,N/A,N/A,,,,,
1|1,3*4*5*8|1,,,,N/A,N/A,N/A,,,,,
1|1,2*6*8|1,,,,N/A,N/A,N/A,,,,,
1|1,4*6*9|1,,,,N/A,N/A,N/A,,,,,
1|1,1*2*4*5*6*9|1,5,0,0,[1|1]~~{(+2  4  5  6  9)}~~>[1*2*4*5*6*9|1],[1|1]~>[1*2*4*5*6*9|1],{(+2  4  5  6  9)}~,0.6,1,5,0,0
1|1,1*2*4*7*9|1,4,0,0,[1|1]~~{(+2  4  7  9)}~~>[1*2*4*7*9|1],[1|1]~>[1*2*4*7*9|1],{(+2  4  7  9)}~,0.5,1,4,0,0
1|1,3*4*5*8*9|1,5,1,0,[1|1]~~{(+5  7  10)}~~>[1*5*7*10|1]~~{(+9)(-1)}~~>[5*9*10|1]~~{(+3  4  8)}~~>[3*4*5*8*9|1],[1|1]~>[1*5*7*10|1]~>[5*9*10|1]~>[3*4*5*8*9|1],{(+5  7  10)}~{(+9)(-1)}~{(+3  4  8)}~,11.0,3,7,1,0
1|1,2*4*6*8*9|1,,,,N/A,N/A,N/A,,,,,
1|1,1*4*7*8*9|1,4,0,0,[1|1]~~{(+4  7  8  9)}~~>[1*4*7*8*9|1],[1|1]~>[1*4*7*8*9|1],{(+4  7  8  9)}~,0.5,1,4,0,0
1|1,1*2*4*6*7*10|1,5,0,0,[1|1]~~{(+2  4  6  7  10)}~~>[1*2*4*6*7*10|1],[1|1]~>[1*2*4*6*7*10|1],{(+2  4  6  7  10)}~,0.6,1,5,0,0
1|1,2*5*6*7*10|1,5,1,0,[1|1]~~{(+5  7  10)}~~>[1*5*7*10|1]~~{(+2  6)(-1)}~~>[2*5*6*7*10|1],[1|1]~>[1*5*7*10|1]~>[2*5*6*7*10|1],{(+5  7  10)}~{(+2  6)(-1)}~,10.7,2,5,1,0
1|1,6*11|1,,,,N/A,N/A,N/A,,,,,
1|1,3*4*7*11|1,,,,N/A,N/A,N/A,,,,,
1|1,3*4*8*11|1,,,,N/A,N/A,N/A,,,,,
1|1,2*5*6*9*11|1,5,1,0,[1|1]~~{(+2  5  11)}~~>[5*11|1]~~{(+2  6  9)}~~>[2*5*6*9*11|1],[1|1]~>[5*11|1]~>[2*5*6*9*11|1],{(+2  5  11)}~{(+2  6  9)}~,0.8,2,6,0,0
1|1,4*6*7*10*11|1,5,1,0,[1|1]~~{(+4  6  7  10  11)}~~>[4*6*7*10*11|1],[1|1]~>[4*6*7*10*11|1],{(+4  6  7  10  11)}~,0.6,1,5,0,0
1|1,2*4*6*7*10*11|1,6,1,0,[1|1]~~{(+4  7  10  11)}~~>[4*7*10*11|1]~~{(+2  6)}~~>[2*4*6*7*10*11|1],[1|1]~>[4*7*10*11|1]~>[2*4*6*7*10*11|1],{(+4  7  10  11)}~{(+2  6)}~,0.8,2,6,0,0
2|1,4*5*6|1,,,,N/A,N/A,N/A,,,,,
2|1,3*5*7|1,3,1,0,[2|1]~~{(+3  5  7)}~~>[3*5*7|1],[2|1]~>[3*5*7|1],{(+3  5  7)}~,0.4,1,3,0,0
2|1,1*4*8|1,,,,N/A,N/A,N/A,,,,,
2|1,1*2*4*5*6*8|1,5,0,0,[2|1]~~{(+1  4  5  6  8)}~~>[1*2*4*5*6*8|1],[2|1]~>[1*2*4*5*6*8|1],{(+1  4  5  6  8)}~,0.6,1,5,0,0
2|1,1*2*4*5*9|1,4,0,0,[2|1]~~{(+1  4  5  9)}~~>[1*2*4*5*9|1],[2|1]~>[1*2*4*5*9|1],{(+1  4  5  9)}~,0.5,1,4,0,0
2|1,4*5*6*9|1,4,1,0,[2|1]~~{(+5  7)}~~>[5*7|1]~~{(+9)}~~>[5*9|1]~~{(+4  6)}~~>[4*5*6*9|1],[2|1]~>[5*7|1]~>[5*9|1]~>[4*5*6*9|1],{(+5  7)}~{(+9)}~{(+4  6)}~,0.8,3,5,0,0
2|1,2*8*9|1,2,0,0,[2|1]~~{(+8  9)}~~>[2*8*9|1],[2|1]~>[2*8*9|1],{(+8  9)}~,0.30000000000000004,1,2,0,0
2|1,4*8*9|1,,,,N/A,N/A,N/A,,,,,
2|1,2*4*5*8*9|1,4,0,0,[2|1]~~{(+4  5  8  9)}~~>[2*4*5*8*9|1],[2|1]~>[2*4*5*8*9|1],{(+4  5  8  9)}~,0.5,1,4,0,0
2|1,3*4*7*8*9|1,,,,N/A,N/A,N/A,,,,,
2|1,2*4*7*10|1,3,0,0,[2|1]~~{(+4  7  10)}~~>[2*4*7*10|1],[2|1]~>[2*4*7*10|1],{(+4  7  10)}~,0.4,1,3,0,0
2|1,2*4*6*7*10|1,4,0,0,[2|1]~~{(+4  6  7  10)}~~>[2*4*6*7*10|1],[2|1]~>[2*4*6*7*10|1],{(+4  6  7  10)}~,0.5,1,4,0,0
